Source,Rate category,Updated Parish,Month,Sum of Budget
Postpaid,RT40,St. Mary,46054,4854.41
Postpaid,RT40,St. Mary,46082,8700.05
Postpaid,RT40,St. Mary,46023,8860.51
Postpaid,RT40,St. Mary,46054,7740.46
Postpaid,RT40,St. Mary,46082,10014.62
Postpaid,RT40,St. Thomas,46023,5080.8
Postpaid,RT40,St. Thomas,46054,6094.4
Postpaid,RT40,St. Thomas,46082,5863.2
Postpaid,RT40,St. James,46023,4760.4
Postpaid,RT40,St. James,46054,4632
Postpaid,RT40,St. James,46082,5100
Postpaid,RT40,St. James,46023,87.45
Postpaid,RT40,St. James,46054,91.16
Postpaid,RT40,St. James,46082,127.56
Postpaid,RT40,Portmore,46023,8368
Postpaid,RT40,Portmore,46054,6966.4
Postpaid,RT40,Portmore,46082,7987.6
Postpaid,RT40,Portmore,46023,6113.6
Postpaid,RT40,Portmore,46054,5127.2
Postpaid,RT40,Portmore,46082,6667.2
Postpaid,RT40,St. Ann,46023,17325.6
Postpaid,RT40,St. Ann,46054,16021.6
Postpaid,RT40,St. Ann,46082,20507.2
Postpaid,RT40,KSAN,46023,26125.6
Postpaid,RT40,KSAN,46054,24713.6
Postpaid,RT40,KSAN,46082,28577.6
Postpaid,RT40,KSAS,46023,12509.6
Postpaid,RT40,KSAS,46054,11298.8
Postpaid,RT40,KSAS,46082,0
Postpaid,RT40,Clarendon,46023,7764.8
Postpaid,RT40,Clarendon,46054,0
Postpaid,RT40,St. Catherine,46023,2681.2
Postpaid,RT40,St. Catherine,46054,2363.2
Postpaid,RT40,St. Catherine,46082,2450.8
Postpaid,RT40,KSAN,46023,8513.88
Postpaid,RT40,KSAN,46054,8979.12
Postpaid,RT40,KSAN,46082,10381.53
Postpaid,RT40,St. Elizabeth,46023,8487.27
Postpaid,RT40,St. Elizabeth,46054,7737.59
Postpaid,RT40,St. Elizabeth,46082,9769.7
Postpaid,RT40,KSAS,46023,3516.8
Postpaid,RT40,KSAS,46054,2907.2
Postpaid,RT40,KSAS,46082,3509.6
Postpaid,RT40,KSAN,46023,10933.22
Postpaid,RT40,KSAN,46054,10072.69
Postpaid,RT40,KSAN,46082,11137.21
Postpaid,RT40,KSAN,46023,4929.48
Postpaid,RT40,KSAN,46054,5131.03
Postpaid,RT40,KSAN,46082,6510.71
Postpaid,RT40,KSAN,46023,54395.2
Postpaid,RT40,KSAN,46054,48028.8
Postpaid,RT40,KSAN,46082,61183.2
Postpaid,RT40,KSAS,46054,406.4
Postpaid,RT40,KSAS,46082,0
Postpaid,RT40,St. James,46023,2505.2
Postpaid,RT40,St. James,46054,1934
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,KSAN,46023,8673.6
Postpaid,RT40,KSAN,46054,8638.4
Postpaid,RT40,KSAN,46082,10015.2
Postpaid,RT40,St. Catherine,46023,27332.8
Postpaid,RT40,St. Catherine,46054,26593.6
Postpaid,RT40,St. Catherine,46082,31054.4
Postpaid,RT40,St. Catherine,46023,52052
Postpaid,RT40,St. Catherine,46054,53441.2
Postpaid,RT40,St. Catherine,46082,61024.8
Postpaid,RT40,Clarendon,46023,75857.2
Postpaid,RT40,Clarendon,46054,67808.4
Postpaid,RT40,Clarendon,46082,80302.8
Postpaid,RT40,Clarendon,46023,112930.4
Postpaid,RT40,Clarendon,46054,106940.8
Postpaid,RT40,Clarendon,46082,120837.6
Postpaid,RT40,KSAN,46023,38168.8
Postpaid,RT40,KSAN,46054,33228.8
Postpaid,RT40,KSAN,46082,38527.2
Postpaid,RT40,KSAS,46023,9289.6
Postpaid,RT40,KSAS,46054,9279.6
Postpaid,RT40,KSAS,46082,10859.2
Postpaid,RT40,KSAS,46023,7348
Postpaid,RT40,KSAS,46054,8548.8
Postpaid,RT40,KSAS,46082,9038.4
Postpaid,RT40,KSAS,46023,9452.09
Postpaid,RT40,KSAS,46054,9306.79
Postpaid,RT40,KSAS,46082,12392
Postpaid,RT40,KSAN,46023,4086.8
Postpaid,RT40,KSAN,46054,5769.6
Postpaid,RT40,KSAN,46082,6626.4
Postpaid,RT40,St. James,46023,8722.4
Postpaid,RT40,St. James,46054,8698.4
Postpaid,RT40,St. James,46082,10603.2
Postpaid,RT40,KSAN,46023,14800
Postpaid,RT40,KSAN,46054,13664
Postpaid,RT40,KSAN,46082,16681.6
Postpaid,RT40,St. James,46023,5886.4
Postpaid,RT40,St. James,46054,5567.2
Postpaid,RT40,St. James,46082,8131.2
Postpaid,RT40,Portmore,46023,3285.6
Postpaid,RT40,Portmore,46054,3159.2
Postpaid,RT40,Portmore,46082,3321.6
Postpaid,RT40,KSAS,46023,1478
Postpaid,RT40,KSAS,46054,631.2
Postpaid,RT40,KSAS,46082,404
Postpaid,RT40,Clarendon,46023,0
Postpaid,RT40,Clarendon,46054,0
Postpaid,RT40,St. Catherine,46023,18220
Postpaid,RT40,St. Catherine,46054,15981.6
Postpaid,RT40,St. Catherine,46082,17215.2
Postpaid,RT40,Hanover,46023,3587.2
Postpaid,RT40,Hanover,46054,5522.4
Postpaid,RT40,Hanover,46082,11684.8
Postpaid,RT40,KSAN,46023,34660.8
Postpaid,RT40,KSAN,46054,35732.8
Postpaid,RT40,KSAN,46082,39510.4
Postpaid,RT40,St. Ann,46023,20739.6
Postpaid,RT40,St. Ann,46054,19510.4
Postpaid,RT40,St. Ann,46082,98256.4
Postpaid,RT40,KSAN,46023,23808
Postpaid,RT40,KSAN,46054,21934.4
Postpaid,RT40,KSAN,46082,25108.8
Postpaid,RT40,KSAS,46023,156688
Postpaid,RT40,KSAS,46054,145926
Postpaid,RT40,KSAS,46082,167730
Postpaid,RT40,KSAN,46023,128994
Postpaid,RT40,KSAN,46054,119518
Postpaid,RT40,KSAN,46082,139698
Postpaid,RT40,Portmore,46023,39566.4
Postpaid,RT40,Portmore,46054,34608
Postpaid,RT40,Portmore,46082,31009.6
Postpaid,RT40,St. Catherine,46082,865.6
Postpaid,RT40,St. Catherine,46023,1869.2
Postpaid,RT40,St. Catherine,46054,1672.8
Postpaid,RT40,St. Catherine,46082,2025.2
Postpaid,RT40,KSAN,46023,5925.6
Postpaid,RT40,KSAN,46054,5457.6
Postpaid,RT40,KSAN,46082,6850.4
Postpaid,RT40,KSAS,46023,23071.2
Postpaid,RT40,KSAS,46054,18619.2
Postpaid,RT40,KSAS,46082,19602
Postpaid,RT40,Portmore,46023,10200
Postpaid,RT40,Portmore,46054,8946.4
Postpaid,RT40,Portmore,46082,10099.2
Postpaid,RT40,KSAN,46023,9637.6
Postpaid,RT40,KSAN,46054,10438.4
Postpaid,RT40,KSAN,46082,11778.4
Postpaid,RT40,St. James,46023,38952.8
Postpaid,RT40,St. James,46054,32460
Postpaid,RT40,St. James,46082,34143.2
Postpaid,RT40,Portmore,46023,71984
Postpaid,RT40,Portmore,46054,65354
Postpaid,RT40,Portmore,46082,73422
Postpaid,RT40,Portmore,46023,5805.6
Postpaid,RT40,Portmore,46054,5643.6
Postpaid,RT40,Portmore,46082,6464.4
Postpaid,RT40,KSAS,46023,5476.8
Postpaid,RT40,KSAS,46054,5310.4
Postpaid,RT40,KSAS,46082,6649.6
Postpaid,RT40,KSAS,46023,7681.2
Postpaid,RT40,KSAS,46054,7237.2
Postpaid,RT40,KSAS,46082,7798.8
Postpaid,RT40,KSAS,46023,16623.6
Postpaid,RT40,KSAS,46054,14246.4
Postpaid,RT40,KSAS,46082,17130
Postpaid,RT40,Portmore,46023,6732.81
Postpaid,RT40,Portmore,46054,6367.25
Postpaid,RT40,Portmore,46082,5046.56
Postpaid,RT40,KSAN,46023,4479.89
Postpaid,RT40,KSAN,46054,4156.9
Postpaid,RT40,KSAN,46082,4811.08
Postpaid,RT40,St. Ann,46023,6836.59
Postpaid,RT40,St. Ann,46054,5870.63
Postpaid,RT40,St. Ann,46082,6935.7
Postpaid,RT40,St. James,46023,7753.6
Postpaid,RT40,St. James,46054,6957.6
Postpaid,RT40,St. James,46082,8700.8
Postpaid,RT40,Manchester,46023,6901.75
Postpaid,RT40,Manchester,46054,6360.73
Postpaid,RT40,Manchester,46082,7164.06
Postpaid,RT40,KSAS,46023,2156.8
Postpaid,RT40,KSAS,46054,1933.6
Postpaid,RT40,KSAS,46082,2264.8
Postpaid,RT40,St. Ann,46023,0
Postpaid,RT40,St. Ann,46054,0
Postpaid,RT40,St. Ann,46082,0
Postpaid,RT40,St. Ann,46023,0
Postpaid,RT40,St. Ann,46054,1.6
Postpaid,RT40,St. Ann,46082,1.6
Postpaid,RT40,St. Ann,46023,71.15
Postpaid,RT40,St. Ann,46054,64.27
Postpaid,RT40,St. Ann,46082,71.16
Postpaid,RT40,St. Ann,46023,207.6
Postpaid,RT40,St. Ann,46054,188
Postpaid,RT40,St. Ann,46082,327.6
Postpaid,RT40,Manchester,46023,89526
Postpaid,RT40,Manchester,46054,64172
Postpaid,RT40,Manchester,46082,58622
Postpaid,RT40,Manchester,46023,61473.6
Postpaid,RT40,Manchester,46054,68358.4
Postpaid,RT40,Manchester,46082,76569.6
Postpaid,RT40,Portmore,46023,91184
Postpaid,RT40,Portmore,46054,83996
Postpaid,RT40,Portmore,46082,93794
Postpaid,RT40,KSAN,46023,98160
Postpaid,RT40,KSAN,46054,91475.2
Postpaid,RT40,KSAN,46082,106536
Postpaid,RT40,St. Ann,46023,6245.6
Postpaid,RT40,St. Ann,46054,5611.6
Postpaid,RT40,St. Ann,46082,6491.2
Postpaid,RT40,St. James,46023,1303.66
Postpaid,RT40,St. James,46054,1214.26
Postpaid,RT40,St. James,46082,1462.51
Postpaid,RT40,Westmoreland,46023,1766.4
Postpaid,RT40,Westmoreland,46054,1595.2
Postpaid,RT40,Westmoreland,46082,3122.4
Postpaid,RT40,St. Elizabeth,46023,33161.6
Postpaid,RT40,St. Elizabeth,46054,30435.2
Postpaid,RT40,St. Elizabeth,46082,35264.8
Postpaid,RT40,KSAN,46023,103196
Postpaid,RT40,KSAN,46054,92000
Postpaid,RT40,KSAN,46082,108994
Postpaid,RT40,KSAN,46023,7042
Postpaid,RT40,KSAN,46054,6430.4
Postpaid,RT40,KSAN,46082,6962
Postpaid,RT40,KSAN,46023,10335.6
Postpaid,RT40,KSAN,46054,9254.4
Postpaid,RT40,KSAN,46082,11296.8
Postpaid,RT40,St. Catherine,46023,11841.6
Postpaid,RT40,St. Catherine,46054,11921.6
Postpaid,RT40,St. Catherine,46082,12956.8
Postpaid,RT40,KSAN,46023,138201.6
Postpaid,RT40,KSAN,46054,131603.2
Postpaid,RT40,KSAN,46082,151107.2
Postpaid,RT40,KSAS,46023,7184
Postpaid,RT40,KSAS,46054,7236.8
Postpaid,RT40,KSAS,46082,8291.2
Postpaid,RT40,KSAS,46023,4178.4
Postpaid,RT40,KSAS,46054,4015.2
Postpaid,RT40,KSAS,46082,4748.8
Postpaid,RT40,Portmore,46023,6496.5
Postpaid,RT40,Portmore,46054,6072.68
Postpaid,RT40,Portmore,46082,7421.53
Postpaid,RT40,KSAN,46023,60207
Postpaid,RT40,KSAN,46054,51225
Postpaid,RT40,KSAN,46082,60480
Postpaid,RT40,KSAN,46023,64334.4
Postpaid,RT40,KSAN,46054,62744
Postpaid,RT40,KSAN,46082,75632
Postpaid,RT40,St. James,46023,187.2
Postpaid,RT40,St. James,46054,46.4
Postpaid,RT40,St. James,46082,40
Postpaid,RT40,KSAN,46023,14900
Postpaid,RT40,KSAN,46054,12816
Postpaid,RT40,KSAN,46082,15411.2
Postpaid,RT40,St. Catherine,46023,5762.4
Postpaid,RT40,St. Catherine,46054,5204
Postpaid,RT40,St. Catherine,46082,6133.6
Postpaid,RT40,St. Catherine,46023,5754
Postpaid,RT40,St. Catherine,46054,5171.6
Postpaid,RT40,St. Catherine,46082,5715.2
Postpaid,RT40,St. Catherine,46023,11714.4
Postpaid,RT40,St. Catherine,46054,9400
Postpaid,RT40,St. Catherine,46082,11595.2
Postpaid,RT40,St. Catherine,46023,9231.6
Postpaid,RT40,St. Catherine,46054,8416
Postpaid,RT40,St. Catherine,46082,8395.2
Postpaid,RT40,KSAN,46023,3229.52
Postpaid,RT40,KSAN,46054,3598.03
Postpaid,RT40,KSAN,46082,4455.97
Postpaid,RT40,St. James,46023,9470.54
Postpaid,RT40,St. James,46054,8453.74
Postpaid,RT40,St. James,46082,9235.25
Postpaid,RT40,KSAN,46023,11500.9
Postpaid,RT40,KSAN,46054,10530.05
Postpaid,RT40,KSAN,46082,12133.35
Postpaid,RT40,KSAS,46023,1120
Postpaid,RT40,KSAS,46054,1644.8
Postpaid,RT40,KSAS,46082,1776
Postpaid,RT40,St. James,46023,0.4
Postpaid,RT40,St. James,46054,3378
Postpaid,RT40,St. James,46082,14583.6
Postpaid,RT40,Portmore,46023,12466.96
Postpaid,RT40,Portmore,46054,11755.29
Postpaid,RT40,Portmore,46082,12803.77
Postpaid,RT40,St. James,46023,31328
Postpaid,RT40,St. James,46054,26120
Postpaid,RT40,St. James,46082,27900
Postpaid,RT40,Trelawny,46023,1101.6
Postpaid,RT40,Trelawny,46054,1060
Postpaid,RT40,Trelawny,46082,1452
Postpaid,RT40,St. Ann,46023,25288.8
Postpaid,RT40,St. Ann,46054,24070.4
Postpaid,RT40,St. Ann,46082,28492.8
Postpaid,RT40,St. James,46023,50328
Postpaid,RT40,St. James,46054,45412
Postpaid,RT40,St. James,46082,48076
Postpaid,RT40,KSAN,46023,5421.6
Postpaid,RT40,KSAN,46054,5192.8
Postpaid,RT40,KSAN,46082,5850.4
Postpaid,RT40,Clarendon,46023,7636.8
Postpaid,RT40,Clarendon,46054,6746.4
Postpaid,RT40,Clarendon,46082,7680.8
Postpaid,RT40,St. Catherine,46023,16957.2
Postpaid,RT40,St. Catherine,46054,23408.4
Postpaid,RT40,St. Catherine,46082,24444
Postpaid,RT40,Westmoreland,46023,31423.6
Postpaid,RT40,Westmoreland,46054,25570.8
Postpaid,RT40,Westmoreland,46082,34732.8
Postpaid,RT40,Westmoreland,46023,23054.4
Postpaid,RT40,Westmoreland,46054,18089.6
Postpaid,RT40,Westmoreland,46082,24702.4
Postpaid,RT40,KSAS,46023,1856
Postpaid,RT40,KSAS,46054,1976
Postpaid,RT40,KSAS,46082,2132
Postpaid,RT40,Manchester,46023,590.4
Postpaid,RT40,Manchester,46054,1615.6
Postpaid,RT40,Manchester,46082,3877.2
Postpaid,RT40,St. James,46023,35668
Postpaid,RT40,St. James,46054,34348
Postpaid,RT40,St. James,46082,42860
Postpaid,RT40,KSAS,46023,21792.8
Postpaid,RT40,KSAS,46054,20036.8
Postpaid,RT40,KSAS,46082,23122.4
Postpaid,RT40,KSAS,46023,7179.2
Postpaid,RT40,KSAS,46054,6576.8
Postpaid,RT40,KSAS,46082,7018.4
Postpaid,RT40,KSAS,46023,3986.4
Postpaid,RT40,KSAS,46054,3617.6
Postpaid,RT40,KSAS,46082,4361.6
Postpaid,RT40,St. James,46023,122126.4
Postpaid,RT40,St. James,46054,102880.8
Postpaid,RT40,St. James,46082,117072
Postpaid,RT40,St. James,46023,9752
Postpaid,RT40,St. James,46054,8067.2
Postpaid,RT40,St. James,46082,9996
Postpaid,RT40,KSAN,46023,15439.6
Postpaid,RT40,KSAN,46054,14726
Postpaid,RT40,KSAN,46082,15560
Postpaid,RT40,St. James,46023,48006.4
Postpaid,RT40,St. James,46054,42052.8
Postpaid,RT40,St. James,46082,52300.8
Postpaid,RT40,Portmore,46023,16066.4
Postpaid,RT40,Portmore,46054,12463.6
Postpaid,RT40,Portmore,46082,16013.6
Postpaid,RT40,KSAN,46023,23177.6
Postpaid,RT40,KSAN,46054,20836.8
Postpaid,RT40,KSAN,46082,24950.4
Postpaid,RT40,KSAN,46023,16413.6
Postpaid,RT40,KSAN,46054,15046.4
Postpaid,RT40,KSAN,46082,17493.6
Postpaid,RT40,Westmoreland,46023,20804
Postpaid,RT40,Westmoreland,46054,19556
Postpaid,RT40,Westmoreland,46082,23240
Postpaid,RT40,KSAS,46023,14297.2
Postpaid,RT40,KSAS,46054,12994
Postpaid,RT40,KSAS,46082,13217.6
Postpaid,RT40,Clarendon,46023,26896.8
Postpaid,RT40,Clarendon,46054,24979.2
Postpaid,RT40,Clarendon,46082,27535.2
Postpaid,RT40,KSAS,46023,32016.8
Postpaid,RT40,KSAS,46054,28723.2
Postpaid,RT40,KSAS,46082,33024
Postpaid,RT40,Manchester,46023,16282.4
Postpaid,RT40,Manchester,46054,13782.4
Postpaid,RT40,Manchester,46082,15605.6
Postpaid,RT40,KSAN,46023,57307.2
Postpaid,RT40,KSAN,46054,53619.2
Postpaid,RT40,KSAN,46082,63504
Postpaid,RT40,St. Catherine,46023,30515.2
Postpaid,RT40,St. Catherine,46054,27963.2
Postpaid,RT40,St. Catherine,46082,31756.8
Postpaid,RT40,KSAS,46023,0
Postpaid,RT40,KSAS,46054,3701.6
Postpaid,RT40,KSAS,46082,5310.4
Postpaid,RT40,Manchester,46023,8906.86
Postpaid,RT40,Manchester,46054,7531.91
Postpaid,RT40,Manchester,46082,8717.47
Postpaid,RT40,KSAS,46023,15608
Postpaid,RT40,KSAS,46054,14253.6
Postpaid,RT40,KSAS,46082,16001.6
Postpaid,RT40,Portmore,46023,5308.8
Postpaid,RT40,Portmore,46054,5659.2
Postpaid,RT40,Portmore,46082,6993.6
Postpaid,RT40,KSAN,46023,17487.2
Postpaid,RT40,KSAN,46054,17687.2
Postpaid,RT40,KSAN,46082,20137.6
Postpaid,RT40,St. Thomas,46023,3091.01
Postpaid,RT40,St. Thomas,46054,2852.08
Postpaid,RT40,St. Thomas,46082,3628.78
Postpaid,RT40,KSAS,46023,7902.8
Postpaid,RT40,KSAS,46054,7569.6
Postpaid,RT40,KSAS,46082,8821.2
Postpaid,RT40,KSAN,46023,1744
Postpaid,RT40,KSAN,46054,1712.8
Postpaid,RT40,KSAN,46082,1928.8
Postpaid,RT40,St. Catherine,46023,2031.2
Postpaid,RT40,St. Catherine,46054,2865.6
Postpaid,RT40,St. Catherine,46082,2632
Postpaid,RT40,KSAN,46023,3502.84
Postpaid,RT40,KSAN,46054,3077.51
Postpaid,RT40,KSAN,46082,3587.73
Postpaid,RT40,St. Elizabeth,46023,91.2
Postpaid,RT40,St. Elizabeth,46054,1.6
Postpaid,RT40,St. Elizabeth,46082,44.8
Postpaid,RT40,KSAN,46023,15421.6
Postpaid,RT40,KSAN,46054,14789.6
Postpaid,RT40,KSAN,46082,16288.8
Postpaid,RT40,St. James,46023,45897.6
Postpaid,RT40,St. James,46054,38361.6
Postpaid,RT40,St. James,46082,51289.6
Postpaid,RT40,St. Catherine,46023,35996.4
Postpaid,RT40,St. Catherine,46054,37232.4
Postpaid,RT40,St. Catherine,46082,36224.4
Postpaid,RT40,St. James,46023,20566.8
Postpaid,RT40,St. James,46054,17627.6
Postpaid,RT40,St. James,46082,22678.8
Postpaid,RT40,St. Catherine,46023,12267.2
Postpaid,RT40,St. Catherine,46054,12507.2
Postpaid,RT40,St. Catherine,46082,14705.6
Postpaid,RT40,St. James,46023,0
Postpaid,RT40,St. James,46054,0
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,St. James,46023,1582.8
Postpaid,RT40,St. James,46054,1430.4
Postpaid,RT40,St. James,46082,846
Postpaid,RT40,KSAS,46023,13987.2
Postpaid,RT40,KSAS,46054,12227.2
Postpaid,RT40,KSAS,46082,13579.2
Postpaid,RT40,KSAS,46023,24780.8
Postpaid,RT40,KSAS,46054,22497.6
Postpaid,RT40,KSAS,46082,28841.2
Postpaid,RT40,KSAN,46023,23764.8
Postpaid,RT40,KSAN,46054,23576
Postpaid,RT40,KSAN,46082,29822.4
Postpaid,RT40,Portmore,46023,222230.4
Postpaid,RT40,Portmore,46054,211532.8
Postpaid,RT40,Portmore,46082,243484.8
Postpaid,RT40,KSAS,46023,89528.8
Postpaid,RT40,KSAS,46054,78880.8
Postpaid,RT40,KSAS,46082,90300.8
Postpaid,RT40,Portmore,46023,150340
Postpaid,RT40,Portmore,46054,125772
Postpaid,RT40,Portmore,46082,145286
Postpaid,RT40,St. Catherine,46023,8474.4
Postpaid,RT40,St. Catherine,46054,11574.4
Postpaid,RT40,St. Catherine,46082,10324.8
Postpaid,RT40,St. Catherine,46023,4364.4
Postpaid,RT40,St. Catherine,46054,2279.6
Postpaid,RT40,St. Catherine,46082,4571.2
Postpaid,RT40,St. Catherine,46023,14305.2
Postpaid,RT40,St. Catherine,46054,9010
Postpaid,RT40,St. Catherine,46082,13476.8
Postpaid,RT40,Portland,46023,148147.2
Postpaid,RT40,Portland,46054,162324
Postpaid,RT40,Portland,46082,206409.6
Postpaid,RT40,St. Elizabeth,46023,8767.2
Postpaid,RT40,St. Elizabeth,46054,7919.2
Postpaid,RT40,St. Elizabeth,46082,8767.2
Postpaid,RT40,Hanover,46023,0
Postpaid,RT40,Hanover,46054,0
Postpaid,RT40,Hanover,46082,0
Postpaid,RT40,Westmoreland,46023,3361.6
Postpaid,RT40,Westmoreland,46054,1093.2
Postpaid,RT40,Westmoreland,46082,1236.8
Postpaid,RT40,KSAS,46023,0
Postpaid,RT40,KSAS,46054,191.6
Postpaid,RT40,KSAS,46082,376
Postpaid,RT40,Westmoreland,46023,12717.6
Postpaid,RT40,Westmoreland,46054,12004.8
Postpaid,RT40,Westmoreland,46082,13756.8
Postpaid,RT40,St. James,46023,6909.6
Postpaid,RT40,St. James,46054,7983.6
Postpaid,RT40,St. James,46082,11331.6
Postpaid,RT40,St. Ann,46082,197.6
Postpaid,RT40,St. James,46023,21104
Postpaid,RT40,St. James,46054,17656
Postpaid,RT40,St. James,46082,20929.6
Postpaid,RT40,St. James,46023,10107.6
Postpaid,RT40,St. James,46054,9814.8
Postpaid,RT40,St. James,46082,11971.2
Postpaid,RT40,KSAS,46023,2217.6
Postpaid,RT40,KSAS,46054,1668
Postpaid,RT40,KSAS,46082,1913.6
Postpaid,RT40,Portmore,46023,19341.6
Postpaid,RT40,Portmore,46054,16770
Postpaid,RT40,Portmore,46082,18904.8
Postpaid,RT40,Portmore,46023,10100.8
Postpaid,RT40,Portmore,46054,0
Postpaid,RT40,Portmore,46082,5062.4
Postpaid,RT40,Portmore,46023,36531.2
Postpaid,RT40,Portmore,46054,33847.2
Postpaid,RT40,Portmore,46082,37460.8
Postpaid,RT40,Portmore,46023,24855.6
Postpaid,RT40,Portmore,46054,22387.6
Postpaid,RT40,Portmore,46082,22651.6
Postpaid,RT40,Portmore,46023,16244
Postpaid,RT40,Portmore,46054,14797.6
Postpaid,RT40,Portmore,46082,71908.96
Postpaid,RT40,Portmore,46023,18350.8
Postpaid,RT40,Portmore,46054,12228
Postpaid,RT40,Portmore,46082,16003.6
Postpaid,RT40,Westmoreland,46023,0
Postpaid,RT40,Westmoreland,46054,0
Postpaid,RT40,Westmoreland,46082,0
Postpaid,RT40,KSAS,46023,13804.8
Postpaid,RT40,KSAS,46054,14262.4
Postpaid,RT40,KSAS,46082,15821.6
Postpaid,RT40,St. Catherine,46023,13579.2
Postpaid,RT40,St. Catherine,46054,4899.6
Postpaid,RT40,St. Catherine,46082,11991.6
Postpaid,RT40,St. James,46023,9796.8
Postpaid,RT40,St. James,46054,8976
Postpaid,RT40,St. James,46082,11512.8
Postpaid,RT40,Hanover,46023,0
Postpaid,RT40,Hanover,46054,0
Postpaid,RT40,Hanover,46082,0
Postpaid,RT40,Hanover,46023,9564.8
Postpaid,RT40,Hanover,46054,10428.4
Postpaid,RT40,Hanover,46082,11554.4
Postpaid,RT40,KSAS,46023,22726.4
Postpaid,RT40,KSAS,46054,20865.2
Postpaid,RT40,KSAS,46082,23218
Postpaid,RT40,Westmoreland,46023,38340.8
Postpaid,RT40,Westmoreland,46054,29315.2
Postpaid,RT40,Westmoreland,46082,36227.2
Postpaid,RT40,KSAS,46023,37826
Postpaid,RT40,KSAS,46054,35988
Postpaid,RT40,KSAS,46082,40438
Postpaid,RT40,KSAN,46023,6024.8
Postpaid,RT40,KSAN,46054,6147.2
Postpaid,RT40,KSAN,46082,6861.6
Postpaid,RT40,KSAS,46023,7149.01
Postpaid,RT40,KSAS,46054,6411.21
Postpaid,RT40,KSAS,46082,7157.05
Postpaid,RT40,KSAS,46023,3886.8
Postpaid,RT40,KSAS,46054,2917.2
Postpaid,RT40,KSAS,46082,3710.4
Postpaid,RT40,St. James,46023,40032
Postpaid,RT40,St. James,46054,36158
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,KSAN,46023,114068
Postpaid,RT40,KSAN,46054,116584
Postpaid,RT40,KSAN,46082,138248
Postpaid,RT40,Trelawny,46023,0
Postpaid,RT40,Trelawny,46054,0
Postpaid,RT40,Trelawny,46082,0
Postpaid,RT40,Hanover,46023,13916
Postpaid,RT40,Hanover,46054,10387.2
Postpaid,RT40,Hanover,46082,14888
Postpaid,RT40,Manchester,46023,1530.8
Postpaid,RT40,Manchester,46054,1462
Postpaid,RT40,Manchester,46082,1758.4
Postpaid,RT40,KSAN,46023,6968.4
Postpaid,RT40,KSAN,46054,3914.4
Postpaid,RT40,KSAN,46082,0
Postpaid,RT40,KSAN,46054,3141.13
Postpaid,RT40,KSAN,46082,4929.93
Postpaid,RT40,KSAN,46054,2200.41
Postpaid,RT40,KSAN,46082,5206.74
Postpaid,RT40,KSAN,46023,5832.25
Postpaid,RT40,KSAN,46054,5752.82
Postpaid,RT40,KSAN,46082,6851.77
Postpaid,RT40,St. Ann,46023,25336.8
Postpaid,RT40,St. Ann,46054,34318.4
Postpaid,RT40,St. Ann,46082,37959.2
Postpaid,RT40,St. James,46023,9196.8
Postpaid,RT40,St. James,46054,9081.6
Postpaid,RT40,St. James,46082,11601.6
Postpaid,RT40,St. James,46023,9305.6
Postpaid,RT40,St. James,46054,9233.6
Postpaid,RT40,St. James,46082,11315.2
Postpaid,RT40,St. James,46023,2001.6
Postpaid,RT40,St. James,46054,2958.4
Postpaid,RT40,St. James,46082,3467.2
Postpaid,RT40,KSAN,46023,17446.4
Postpaid,RT40,KSAN,46054,16349.6
Postpaid,RT40,KSAN,46082,20212
Postpaid,RT40,KSAS,46023,12330.4
Postpaid,RT40,KSAS,46054,11636
Postpaid,RT40,KSAS,46082,12630.4
Postpaid,RT40,St. James,46023,17029.2
Postpaid,RT40,St. James,46054,17738.4
Postpaid,RT40,St. James,46082,20803.2
Postpaid,RT40,Manchester,46023,1601.6
Postpaid,RT40,Manchester,46054,1433.6
Postpaid,RT40,Manchester,46082,1608.8
Postpaid,RT40,Clarendon,46023,8612.8
Postpaid,RT40,Clarendon,46054,8764.8
Postpaid,RT40,Clarendon,46082,8300.8
Postpaid,RT40,Manchester,46023,13328.4
Postpaid,RT40,Manchester,46054,12738
Postpaid,RT40,Manchester,46082,14499.6
Postpaid,RT40,St. Catherine,46023,17047.2
Postpaid,RT40,St. Catherine,46054,17552.8
Postpaid,RT40,St. Catherine,46082,19552.8
Postpaid,RT40,Manchester,46023,9641.6
Postpaid,RT40,Manchester,46054,8854.4
Postpaid,RT40,Manchester,46082,9593.6
Postpaid,RT40,KSAN,46023,5952
Postpaid,RT40,KSAN,46054,5112
Postpaid,RT40,KSAN,46082,5960.4
Postpaid,RT40,Portmore,46023,13702.8
Postpaid,RT40,Portmore,46054,16929.2
Postpaid,RT40,Portmore,46082,19178.4
Postpaid,RT40,St. Ann,46023,136404
Postpaid,RT40,St. Ann,46054,120912
Postpaid,RT40,St. Ann,46082,155796
Postpaid,RT40,Westmoreland,46023,3949.28
Postpaid,RT40,Westmoreland,46054,5663.99
Postpaid,RT40,Westmoreland,46082,6798.72
Postpaid,RT40,Manchester,46023,23704.4
Postpaid,RT40,Manchester,46054,23250.4
Postpaid,RT40,Manchester,46082,24007.2
Postpaid,RT40,St. Ann,46023,15260.4
Postpaid,RT40,St. Ann,46054,16267.2
Postpaid,RT40,St. Ann,46082,14641.2
